State,Week,Deaths,Covid Feature,TAVG,Average Population Density,Population,Year,Covid 19 Deaths,Average of Death from 2015 to2019
Tennessee,13,1458,1,48.2,63.9446545,6829174,2020,0,1422.2
Tennessee,14,1471,1,52.8,63.9446545,6829174,2020,52,1428.6
Tennessee,15,1331,1,52.8,63.9446545,6829174,2020,50,1406.2
Tennessee,16,1106,1,52.8,63.9446545,6829174,2020,34,1370.2
Tennessee,17,320,1,52.8,63.9446545,6829174,2020,21,1388.6
Texas,1,4285,0,47.2,42.85605061,28995881,2019,0,4380.2
Texas,2,4287,0,47.2,42.85605061,28995881,2019,0,4390.6
Texas,3,4173,0,47.2,42.85605061,28995881,2019,0,4269
Texas,4,4103,0,47.2,42.85605061,28995881,2019,0,4158.2
Texas,5,4198,0,52.3,42.85605061,28995881,2019,0,4148
Texas,6,4134,0,52.3,42.85605061,28995881,2019,0,4156
Texas,7,4201,0,52.3,42.85605061,28995881,2019,0,4105.2
Texas,8,4140,0,52.3,42.85605061,28995881,2019,0,4045.8
Texas,9,4005,0,61.7,42.85605061,28995881,2019,0,4030.4
Texas,10,4274,0,61.7,42.85605061,28995881,2019,0,4071.6
Texas,11,4199,0,61.7,42.85605061,28995881,2019,0,3965
Texas,12,4189,0,61.7,42.85605061,28995881,2019,0,3924.4
Texas,13,3964,0,61.7,42.85605061,28995881,2019,0,3852.2
Texas,14,3910,0,63,42.85605061,28995881,2019,0,3793.6
Texas,15,3973,0,63,42.85605061,28995881,2019,0,3807
Texas,16,3923,0,63,42.85605061,28995881,2019,0,3748.2
Texas,17,3835,0,63,42.85605061,28995881,2019,0,3755.4
Texas,18,3841,0,78,42.85605061,28995881,2019,0,3755.6
Texas,1,4315,0,47.2,42.85605061,28995881,2020,0,4380.2
Texas,2,4542,0,47.2,42.85605061,28995881,2020,0,4390.6
Texas,3,4232,0,47.2,42.85605061,28995881,2020,0,4269
Texas,4,4110,0,47.2,42.85605061,28995881,2020,0,4158.2
Texas,5,4144,0,52.3,42.85605061,28995881,2020,0,4148
Texas,6,4296,0,52.3,42.85605061,28995881,2020,0,4156
Texas,7,4309,0,52.3,42.85605061,28995881,2020,0,4105.2
Texas,8,4167,0,52.3,42.85605061,28995881,2020,0,4045.8
Texas,9,4087,0,52.3,42.85605061,28995881,2020,0,4030.4
Texas,10,4100,1,61.7,42.85605061,28995881,2020,0,4071.6
Texas,11,4063,1,61.7,42.85605061,28995881,2020,0,3965
Texas,12,4123,1,61.7,42.85605061,28995881,2020,10,3924.4
Texas,13,4068,1,61.7,42.85605061,28995881,2020,42,3852.2
Texas,14,3860,1,63,42.85605061,28995881,2020,112,3793.6
Texas,15,3478,1,63,42.85605061,28995881,2020,180,3807
Texas,16,2175,1,63,42.85605061,28995881,2020,187,3748.2
Texas,17,360,1,63,42.85605061,28995881,2020,140,3755.4
Utah,1,396,0,26.9,15.06422585,3205958,2019,0,416.2
Utah,2,419,0,26.9,15.06422585,3205958,2019,0,376.8
Utah,3,392,0,26.9,15.06422585,3205958,2019,0,362
Utah,4,408,0,26.9,15.06422585,3205958,2019,0,384.6
Utah,5,374,0,32.2,15.06422585,3205958,2019,0,368
Utah,6,377,0,32.2,15.06422585,3205958,2019,0,380.2
Utah,7,369,0,32.2,15.06422585,3205958,2019,0,365.6
Utah,8,388,0,32.2,15.06422585,3205958,2019,0,384.2
Utah,9,403,0,39.2,15.06422585,3205958,2019,0,379.6
Utah,10,427,0,39.2,15.06422585,3205958,2019,0,384.8
Utah,11,385,0,39.2,15.06422585,3205958,2019,0,365.2
Utah,12,386,0,39.2,15.06422585,3205958,2019,0,377
Utah,13,373,0,39.2,15.06422585,3205958,2019,0,352
Utah,14,380,0,49,15.06422585,3205958,2019,0,365.2
Utah,15,396,0,49,15.06422585,3205958,2019,0,368.2
Utah,16,384,0,49,15.06422585,3205958,2019,0,374
Utah,17,329,0,49,15.06422585,3205958,2019,0,335
Utah,18,379,0,58.3,15.06422585,3205958,2019,0,350.4
Utah,1,392,0,26.9,15.06422585,3205958,2020,0,416.2
Utah,2,438,0,26.9,15.06422585,3205958,2020,0,376.8
Utah,3,409,0,26.9,15.06422585,3205958,2020,0,362
Utah,4,388,0,26.9,15.06422585,3205958,2020,0,384.6
Utah,5,359,0,32.2,15.06422585,3205958,2020,0,368
Utah,6,289,0,32.2,15.06422585,3205958,2020,0,380.2
Utah,7,412,0,32.2,15.06422585,3205958,2020,0,365.6
Utah,8,365,0,32.2,15.06422585,3205958,2020,0,384.2
Utah,9,392,0,32.2,15.06422585,3205958,2020,0,379.6
Utah,10,398,1,39.2,15.06422585,3205958,2020,0,384.8
Utah,11,401,1,39.2,15.06422585,3205958,2020,0,365.2
Utah,12,410,1,39.2,15.06422585,3205958,2020,0,377
Utah,13,391,1,39.2,15.06422585,3205958,2020,0,352
Utah,14,399,1,49,15.06422585,3205958,2020,11,365.2
Utah,15,359,1,49,15.06422585,3205958,2020,0,368.2
Utah,16,340,1,49,15.06422585,3205958,2020,0,374
Utah,17,128,1,49,15.06422585,3205958,2020,14,335
Vermont,1,105,0,14.9,26.13905889,623989,2019,0,113
Vermont,2,111,0,14.9,26.13905889,623989,2019,0,121.2
Vermont,3,122,0,14.9,26.13905889,623989,2019,0,119
Vermont,4,113,0,14.9,26.13905889,623989,2019,0,128.4
Vermont,5,117,0,25.6,26.13905889,623989,2019,0,119
Vermont,6,103,0,25.6,26.13905889,623989,2019,0,120.2
Vermont,7,118,0,25.6,26.13905889,623989,2019,0,122.6
Vermont,8,129,0,25.6,26.13905889,623989,2019,0,119.6
Vermont,9,107,0,28.1,26.13905889,623989,2019,0,104.4
Vermont,10,121,0,28.1,26.13905889,623989,2019,0,125.6
Vermont,11,129,0,28.1,26.13905889,623989,2019,0,126.2
Vermont,12,103,0,28.1,26.13905889,623989,2019,0,119.8
Vermont,13,120,0,28.1,26.13905889,623989,2019,0,116.6
Vermont,14,124,0,36,26.13905889,623989,2019,0,106.4
Vermont,15,122,0,36,26.13905889,623989,2019,0,125.4
Vermont,16,99,0,36,26.13905889,623989,2019,0,110.2
Vermont,17,128,0,36,26.13905889,623989,2019,0,114
Vermont,18,97,0,56.4,26.13905889,623989,2019,0,105.4
Vermont,1,92,0,14.9,26.13905889,623989,2020,0,113
Vermont,2,102,0,14.9,26.13905889,623989,2020,0,121.2
Vermont,3,125,0,14.9,26.13905889,623989,2020,0,119
Vermont,4,119,0,14.9,26.13905889,623989,2020,0,128.4
Vermont,5,105,0,25.6,26.13905889,623989,2020,0,119
Vermont,6,112,0,25.6,26.13905889,623989,2020,0,120.2
Vermont,7,126,0,25.6,26.13905889,623989,2020,0,122.6
Vermont,8,116,0,25.6,26.13905889,623989,2020,0,119.6
Vermont,9,137,0,25.6,26.13905889,623989,2020,0,104.4
Vermont,10,115,1,28.1,26.13905889,623989,2020,0,125.6
Vermont,11,140,1,28.1,26.13905889,623989,2020,0,126.2
Vermont,12,134,1,28.1,26.13905889,623989,2020,0,119.8
Vermont,13,125,1,28.1,26.13905889,623989,2020,0,116.6
Vermont,14,128,1,36,26.13905889,623989,2020,0,106.4
Vermont,15,109,1,36,26.13905889,623989,2020,0,125.4
Vermont,16,132,1,36,26.13905889,623989,2020,0,110.2
Vermont,17,51,1,36,26.13905889,623989,2020,11,114
Virginia,1,1279,0,36.3,83.45361591,8535519,2019,0,1425.2
Virginia,2,1396,0,36.3,83.45361591,8535519,2019,0,1447
Virginia,3,1368,0,36.3,83.45361591,8535519,2019,0,1415.2
Virginia,4,1389,0,36.3,83.45361591,8535519,2019,0,1378.2
Virginia,5,1416,0,41.8,83.45361591,8535519,2019,0,1387.2
Virginia,6,1427,0,41.8,83.45361591,8535519,2019,0,1396.8
Virginia,7,1385,0,41.8,83.45361591,8535519,2019,0,1385.6
Virginia,8,1388,0,41.8,83.45361591,8535519,2019,0,1384.2
Virginia,9,1502,0,43.9,83.45361591,8535519,2019,0,1380.6
Virginia,10,1395,0,43.9,83.45361591,8535519,2019,0,1369.4
Virginia,11,1384,0,43.9,83.45361591,8535519,2019,0,1327.4
Virginia,12,1417,0,43.9,83.45361591,8535519,2019,0,1350.2
Virginia,13,1358,0,43.9,83.45361591,8535519,2019,0,1318.8
Virginia,14,1426,0,58.1,83.45361591,8535519,2019,0,1312.4
Virginia,15,1376,0,58.1,83.45361591,8535519,2019,0,1294.6
Virginia,16,1333,0,58.1,83.45361591,8535519,2019,0,1277.8
Virginia,17,1268,0,58.1,83.45361591,8535519,2019,0,1245.8
Virginia,18,1311,0,68.9,83.45361591,8535519,2019,0,1285
Virginia,1,1427,0,36.3,83.45361591,8535519,2020,0,1425.2
Virginia,2,1533,0,36.3,83.45361591,8535519,2020,0,1447
Virginia,3,1414,0,36.3,83.45361591,8535519,2020,0,1415.2
Virginia,4,1278,0,36.3,83.45361591,8535519,2020,0,1378.2
Virginia,5,1417,0,41.8,83.45361591,8535519,2020,0,1387.2
Virginia,6,1521,0,41.8,83.45361591,8535519,2020,0,1396.8
Virginia,7,1374,0,41.8,83.45361591,8535519,2020,0,1385.6
Virginia,8,1434,0,41.8,83.45361591,8535519,2020,0,1384.2
Virginia,9,1380,0,41.8,83.45361591,8535519,2020,0,1380.6
Virginia,10,1464,1,43.9,83.45361591,8535519,2020,0,1369.4
Virginia,11,1413,1,43.9,83.45361591,8535519,2020,0,1327.4
Virginia,12,1422,1,43.9,83.45361591,8535519,2020,0,1350.2
Virginia,13,1471,1,43.9,83.45361591,8535519,2020,25,1318.8
Virginia,14,1381,1,58.1,83.45361591,8535519,2020,48,1312.4
Virginia,15,1443,1,58.1,83.45361591,8535519,2020,88,1294.6
Virginia,16,1164,1,58.1,83.45361591,8535519,2020,168,1277.8
Virginia,17,351,1,58.1,83.45361591,8535519,2020,155,1245.8
Washington,1,1215,0,34.2,44.24171596,7614893,2019,0,1223
Washington,2,1236,0,34.2,44.24171596,7614893,2019,0,1238.2
Washington,3,1169,0,34.2,44.24171596,7614893,2019,0,1211.6
Washington,4,1132,0,34.2,44.24171596,7614893,2019,0,1170.8
Washington,5,1132,0,32.4,44.24171596,7614893,2019,0,1148.8
Washington,6,1187,0,32.4,44.24171596,7614893,2019,0,1142.6
Washington,7,1267,0,32.4,44.24171596,7614893,2019,0,1166.8
Washington,8,1223,0,32.4,44.24171596,7614893,2019,0,1139.4
Washington,9,1151,0,38.7,44.24171596,7614893,2019,0,1142
Washington,10,1208,0,38.7,44.24171596,7614893,2019,0,1139
Washington,11,1220,0,38.7,44.24171596,7614893,2019,0,1122
Washington,12,1243,0,38.7,44.24171596,7614893,2019,0,1160
Washington,13,1129,0,38.7,44.24171596,7614893,2019,0,1088.4
Washington,14,1189,0,45.3,44.24171596,7614893,2019,0,1102.6
Washington,15,1147,0,45.3,44.24171596,7614893,2019,0,1084.2
Washington,16,1144,0,45.3,44.24171596,7614893,2019,0,1080
Washington,17,1036,0,45.3,44.24171596,7614893,2019,0,1028
Washington,18,1124,0,57.5,44.24171596,7614893,2019,0,1089
Washington,1,1163,0,34.2,44.24171596,7614893,2020,0,1223
Washington,2,1241,0,34.2,44.24171596,7614893,2020,0,1238.2
Washington,3,1220,0,34.2,44.24171596,7614893,2020,0,1211.6
Washington,4,1187,0,34.2,44.24171596,7614893,2020,0,1170.8
Washington,5,1193,0,32.4,44.24171596,7614893,2020,0,1148.8
Washington,6,1167,0,32.4,44.24171596,7614893,2020,0,1142.6
Washington,7,1171,0,32.4,44.24171596,7614893,2020,0,1166.8
Washington,8,1107,0,32.4,44.24171596,7614893,2020,0,1139.4
Washington,9,1128,0,32.4,44.24171596,7614893,2020,0,1142
Washington,10,1194,1,38.7,44.24171596,7614893,2020,20,1139
Washington,11,1151,1,38.7,44.24171596,7614893,2020,26,1122
Washington,12,1204,1,38.7,44.24171596,7614893,2020,60,1160
Washington,13,1267,1,38.7,44.24171596,7614893,2020,116,1088.4
Washington,14,1253,1,45.3,44.24171596,7614893,2020,151,1102.6
Washington,15,1181,1,45.3,44.24171596,7614893,2020,136,1084.2
Washington,16,666,1,45.3,44.24171596,7614893,2020,107,1080
Washington,17,29,1,45.3,44.24171596,7614893,2020,81,1028
West Virginia,1,469,0,32,28.78576442,1792147,2019,0,502.6
West Virginia,2,466,0,32,28.78576442,1792147,2019,0,498
West Virginia,3,487,0,32,28.78576442,1792147,2019,0,497.8
West Virginia,4,494,0,32,28.78576442,1792147,2019,0,462
West Virginia,5,463,0,41.7,28.78576442,1792147,2019,0,468.2
West Virginia,6,434,0,41.7,28.78576442,1792147,2019,0,453.6
West Virginia,7,486,0,41.7,28.78576442,1792147,2019,0,464.4
West Virginia,8,407,0,41.7,28.78576442,1792147,2019,0,439
West Virginia,9,487,0,38,28.78576442,1792147,2019,0,443.8
West Virginia,10,451,0,38,28.78576442,1792147,2019,0,446.8
West Virginia,11,455,0,38,28.78576442,1792147,2019,0,448
West Virginia,12,469,0,38,28.78576442,1792147,2019,0,449
West Virginia,13,494,0,38,28.78576442,1792147,2019,0,460.8
West Virginia,14,466,0,47.7,28.78576442,1792147,2019,0,450
West Virginia,15,449,0,47.7,28.78576442,1792147,2019,0,457.6
West Virginia,16,450,0,47.7,28.78576442,1792147,2019,0,426
West Virginia,17,428,0,47.7,28.78576442,1792147,2019,0,419.6
West Virginia,18,434,0,67.9,28.78576442,1792147,2019,0,429
West Virginia,1,462,0,32,28.78576442,1792147,2020,0,502.6
West Virginia,2,481,0,32,28.78576442,1792147,2020,0,498
West Virginia,3,511,0,32,28.78576442,1792147,2020,0,497.8
West Virginia,4,432,0,32,28.78576442,1792147,2020,0,462
West Virginia,5,469,0,41.7,28.78576442,1792147,2020,0,468.2
West Virginia,6,475,0,41.7,28.78576442,1792147,2020,0,453.6
West Virginia,7,469,0,41.7,28.78576442,1792147,2020,0,464.4
West Virginia,8,462,0,41.7,28.78576442,1792147,2020,0,439
West Virginia,9,446,0,41.7,28.78576442,1792147,2020,0,443.8
West Virginia,10,478,1,38,28.78576442,1792147,2020,0,446.8
West Virginia,11,464,1,38,28.78576442,1792147,2020,0,448
West Virginia,12,461,1,38,28.78576442,1792147,2020,0,449
West Virginia,13,451,1,38,28.78576442,1792147,2020,0,460.8
West Virginia,14,367,1,47.7,28.78576442,1792147,2020,0,450
West Virginia,15,276,1,47.7,28.78576442,1792147,2020,0,457.6
West Virginia,16,45,1,47.7,28.78576442,1792147,2020,0,426
Wisconsin,1,1115,0,13.1,41.50917597,5822434,2019,0,1131
Wisconsin,2,1056,0,13.1,41.50917597,5822434,2019,0,1103.6
Wisconsin,3,1088,0,13.1,41.50917597,5822434,2019,0,1108.2
Wisconsin,4,1103,0,13.1,41.50917597,5822434,2019,0,1083.6
Wisconsin,5,1144,0,16.1,41.50917597,5822434,2019,0,1072.2
Wisconsin,6,1033,0,16.1,41.50917597,5822434,2019,0,1047.2
Wisconsin,7,1078,0,16.1,41.50917597,5822434,2019,0,1023.8
Wisconsin,8,1014,0,16.1,41.50917597,5822434,2019,0,908
Wisconsin,9,1031,0,29.7,41.50917597,5822434,2019,0,900.4
Wisconsin,10,1089,0,29.7,41.50917597,5822434,2019,0,979.4
Wisconsin,11,1078,0,29.7,41.50917597,5822434,2019,0,1017.6
Wisconsin,12,1062,0,29.7,41.50917597,5822434,2019,0,1033.8
Wisconsin,13,1000,0,29.7,41.50917597,5822434,2019,0,997.4
Wisconsin,14,1055,0,33.5,41.50917597,5822434,2019,0,1012.8
Wisconsin,15,1051,0,33.5,41.50917597,5822434,2019,0,1044.8
Wisconsin,16,997,0,33.5,41.50917597,5822434,2019,0,1000.2
Wisconsin,17,1027,0,33.5,41.50917597,5822434,2019,0,986.4
Wisconsin,18,1002,0,62,41.50917597,5822434,2019,0,990
Wisconsin,1,1116,0,13.1,41.50917597,5822434,2020,0,1131
Wisconsin,2,1057,0,13.1,41.50917597,5822434,2020,0,1103.6
Wisconsin,3,1132,0,13.1,41.50917597,5822434,2020,0,1108.2
Wisconsin,4,1081,0,13.1,41.50917597,5822434,2020,0,1083.6
Wisconsin,5,1175,0,16.1,41.50917597,5822434,2020,0,1072.2
Wisconsin,6,1050,0,16.1,41.50917597,5822434,2020,0,1047.2
Wisconsin,7,1122,0,16.1,41.50917597,5822434,2020,0,1023.8
Wisconsin,8,1156,0,16.1,41.50917597,5822434,2020,0,908
Wisconsin,9,1131,0,16.1,41.50917597,5822434,2020,0,900.4
Wisconsin,10,1107,1,29.7,41.50917597,5822434,2020,0,979.4
Wisconsin,11,1099,1,29.7,41.50917597,5822434,2020,0,1017.6
Wisconsin,12,1096,1,29.7,41.50917597,5822434,2020,0,1033.8
Wisconsin,13,1127,1,29.7,41.50917597,5822434,2020,18,997.4
Wisconsin,14,1176,1,33.5,41.50917597,5822434,2020,74,1012.8
Wisconsin,15,1088,1,33.5,41.50917597,5822434,2020,72,1044.8
Wisconsin,16,818,1,33.5,41.50917597,5822434,2020,69,1000.2
Wisconsin,17,212,1,33.5,41.50917597,5822434,2020,46,986.4
Wyoming,1,97,0,22.2,2.301505907,578759,2019,0,95
Wyoming,2,106,0,22.2,2.301505907,578759,2019,0,94.8
Wyoming,3,81,0,22.2,2.301505907,578759,2019,0,87.8
Wyoming,4,95,0,22.2,2.301505907,578759,2019,0,89.6
Wyoming,5,74,0,19.4,2.301505907,578759,2019,0,92.4
Wyoming,6,100,0,19.4,2.301505907,578759,2019,0,90.4
Wyoming,7,93,0,19.4,2.301505907,578759,2019,0,87.4
Wyoming,8,87,0,19.4,2.301505907,578759,2019,0,90.6
Wyoming,9,84,0,32.3,2.301505907,578759,2019,0,87.6
Wyoming,10,101,0,32.3,2.301505907,578759,2019,0,95.4
Wyoming,11,111,0,32.3,2.301505907,578759,2019,0,92
Wyoming,12,90,0,32.3,2.301505907,578759,2019,0,93
Wyoming,13,87,0,32.3,2.301505907,578759,2019,0,88.6
Wyoming,14,89,0,39.7,2.301505907,578759,2019,0,87
Wyoming,15,70,0,39.7,2.301505907,578759,2019,0,83.2
Wyoming,16,88,0,39.7,2.301505907,578759,2019,0,87.6
Wyoming,17,85,0,39.7,2.301505907,578759,2019,0,73.8
Wyoming,18,83,0,52.9,2.301505907,578759,2019,0,84.4
Wyoming,1,144,0,22.2,2.301505907,578759,2020,0,95
Wyoming,2,81,0,22.2,2.301505907,578759,2020,0,94.8
Wyoming,3,103,0,22.2,2.301505907,578759,2020,0,87.8
Wyoming,4,96,0,22.2,2.301505907,578759,2020,0,89.6
Wyoming,5,94,0,19.4,2.301505907,578759,2020,0,92.4
Wyoming,6,97,0,19.4,2.301505907,578759,2020,0,90.4
Wyoming,7,75,0,19.4,2.301505907,578759,2020,0,87.4
Wyoming,8,101,0,19.4,2.301505907,578759,2020,0,90.6
Wyoming,9,100,0,19.4,2.301505907,578759,2020,0,87.6
Wyoming,10,80,1,32.3,2.301505907,578759,2020,0,95.4
Wyoming,11,85,1,32.3,2.301505907,578759,2020,0,92
Wyoming,12,116,1,32.3,2.301505907,578759,2020,0,93
Wyoming,13,82,1,32.3,2.301505907,578759,2020,0,88.6
Wyoming,14,115,1,39.7,2.301505907,578759,2020,0,87
Wyoming,15,91,1,39.7,2.301505907,578759,2020,0,83.2
Wyoming,16,55,1,39.7,2.301505907,578759,2020,0,87.6
Wyoming,17,15,1,39.7,2.301505907,578759,2020,0,73.8
Alabama,1,1139,0,43.6,36.99283906,4852347,2015,0,1118.4
Alabama,2,1140,0,43.6,36.99283906,4852347,2015,0,1141
Alabama,3,1043,0,43.6,36.99283906,4852347,2015,0,1101.8
Alabama,4,1076,0,43.6,36.99283906,4852347,2015,0,1094.2
Alabama,5,1110,0,41.3,36.99283906,4852347,2015,0,1098.2
Alabama,6,1070,0,41.3,36.99283906,4852347,2015,0,1099.8
Alabama,7,1066,0,41.3,36.99283906,4852347,2015,0,1087.8
Alabama,8,1102,0,41.3,36.99283906,4852347,2015,0,1065.2
Alabama,9,1206,0,57.8,36.99283906,4852347,2015,0,1065.6
Alabama,10,1103,0,57.8,36.99283906,4852347,2015,0,1054
Alabama,11,1003,0,57.8,36.99283906,4852347,2015,0,1051
Alabama,12,983,0,57.8,36.99283906,4852347,2015,0,1011.4
Alabama,13,955,0,66,36.99283906,4852347,2015,0,995.8
Alabama,14,975,0,66,36.99283906,4852347,2015,0,1014.8
Alabama,15,902,0,66,36.99283906,4852347,2015,0,983.6
Alabama,16,996,0,66,36.99283906,4852347,2015,0,991.6
Alabama,17,977,0,71.8,36.99283906,4852347,2015,0,990.4
Alabama,18,900,0,71.8,36.99283906,4852347,2015,0,968
Alabama,1,1008,0,43,37.07805678,4863525,2016,0,1118.4
Alabama,2,1044,0,43,37.07805678,4863525,2016,0,1141
Alabama,3,1029,0,43,37.07805678,4863525,2016,0,1101.8
Alabama,4,1020,0,43,37.07805678,4863525,2016,0,1094.2
Alabama,5,1103,0,49.8,37.07805678,4863525,2016,0,1098.2
Alabama,6,1098,0,49.8,37.07805678,4863525,2016,0,1099.8
Alabama,7,1114,0,49.8,37.07805678,4863525,2016,0,1087.8
Alabama,8,962,0,49.8,37.07805678,4863525,2016,0,1065.2
Alabama,9,1006,0,59.7,37.07805678,4863525,2016,0,1065.6
Alabama,10,1035,0,59.7,37.07805678,4863525,2016,0,1054
Alabama,11,1009,0,59.7,37.07805678,4863525,2016,0,1051
Alabama,12,1001,0,59.7,37.07805678,4863525,2016,0,1011.4
Alabama,13,959,0,63.6,37.07805678,4863525,2016,0,995.8
Alabama,14,1006,0,63.6,37.07805678,4863525,2016,0,1014.8
Alabama,15,942,0,63.6,37.07805678,4863525,2016,0,983.6
Alabama,16,1011,0,63.6,37.07805678,4863525,2016,0,991.6
Alabama,17,966,0,63.6,37.07805678,4863525,2016,0,990.4
Alabama,18,963,0,70.2,37.07805678,4863525,2016,0,968
Alabama,1,1121,0,52.4,37.16162016,4874486,2017,0,1118.4
Alabama,2,1130,0,52.4,37.16162016,4874486,2017,0,1141
Alabama,3,1048,0,52.4,37.16162016,4874486,2017,0,1101.8
Alabama,4,1026,0,52.4,37.16162016,4874486,2017,0,1094.2
Alabama,5,1036,0,55.6,37.16162016,4874486,2017,0,1098.2
Alabama,6,1058,0,55.6,37.16162016,4874486,2017,0,1099.8
Alabama,7,1060,0,55.6,37.16162016,4874486,2017,0,1087.8
Alabama,8,1099,0,55.6,37.16162016,4874486,2017,0,1065.2
Alabama,9,1081,0,58.4,37.16162016,4874486,2017,0,1065.6
Alabama,10,1011,0,58.4,37.16162016,4874486,2017,0,1054
Alabama,11,1067,0,58.4,37.16162016,4874486,2017,0,1051
Alabama,12,1068,0,58.4,37.16162016,4874486,2017,0,1011.4
Alabama,13,991,0,67.2,37.16162016,4874486,2017,0,995.8
Alabama,14,1037,0,67.2,37.16162016,4874486,2017,0,1014.8
Alabama,15,1017,0,67.2,37.16162016,4874486,2017,0,983.6
Alabama,16,966,0,67.2,37.16162016,4874486,2017,0,991.6
Alabama,17,996,0,67.2,37.16162016,4874486,2017,0,990.4
Alabama,18,907,0,69.9,37.16162016,4874486,2017,0,968
Alabama,1,1248,0,40.4,37.26221488,4887681,2018,0,1118.4
Alabama,2,1301,0,40.4,37.26221488,4887681,2018,0,1141
Alabama,3,1275,0,40.4,37.26221488,4887681,2018,0,1101.8
Alabama,4,1286,0,40.4,37.26221488,4887681,2018,0,1094.2
Alabama,5,1147,0,58,37.26221488,4887681,2018,0,1098.2
Alabama,6,1181,0,58,37.26221488,4887681,2018,0,1099.8
Alabama,7,1096,0,58,37.26221488,4887681,2018,0,1087.8
Alabama,8,1099,0,58,37.26221488,4887681,2018,0,1065.2
Alabama,9,985,0,55.3,37.26221488,4887681,2018,0,1065.6
Alabama,10,1059,0,55.3,37.26221488,4887681,2018,0,1054
Alabama,11,1086,0,55.3,37.26221488,4887681,2018,0,1051
Alabama,12,993,0,55.3,37.26221488,4887681,2018,0,1011.4
Alabama,13,995,0,55.3,37.26221488,4887681,2018,0,995.8
Alabama,14,1012,0,59.4,37.26221488,4887681,2018,0,1014.8
Alabama,15,1026,0,59.4,37.26221488,4887681,2018,0,983.6
Alabama,16,1031,0,59.4,37.26221488,4887681,2018,0,991.6
Alabama,17,971,0,59.4,37.26221488,4887681,2018,0,990.4
Alabama,18,1039,0,74.4,37.26221488,4887681,2018,0,968
Arizona,1,1147,0,45.1,23.21383814,6829676,2015,0,1269.8
Arizona,2,1187,0,45.1,23.21383814,6829676,2015,0,1289.6
Arizona,3,1086,0,45.1,23.21383814,6829676,2015,0,1210.4
Arizona,4,1279,0,45.1,23.21383814,6829676,2015,0,1260.6
Arizona,5,1145,0,52,23.21383814,6829676,2015,0,1235.2
Arizona,6,1104,0,52,23.21383814,6829676,2015,0,1221.6
Arizona,7,1122,0,52,23.21383814,6829676,2015,0,1196.2
Arizona,8,1065,0,52,23.21383814,6829676,2015,0,1191.6
Arizona,9,1139,0,56.3,23.21383814,6829676,2015,0,1216
Arizona,10,1164,0,56.3,23.21383814,6829676,2015,0,1231
Arizona,11,1123,0,56.3,23.21383814,6829676,2015,0,1224.6
Arizona,12,1107,0,56.3,23.21383814,6829676,2015,0,1184.2
Arizona,13,1049,0,58.4,23.21383814,6829676,2015,0,1160
Arizona,14,1059,0,58.4,23.21383814,6829676,2015,0,1174
Arizona,15,1131,0,58.4,23.21383814,6829676,2015,0,1174
Arizona,16,1099,0,58.4,23.21383814,6829676,2015,0,1131.4
Arizona,17,1066,0,62.9,23.21383814,6829676,2015,0,1129.8
Arizona,18,1010,0,62.9,23.21383814,6829676,2015,0,1106.2
Arizona,1,1149,0,41.8,23.59246939,6941072,2016,0,1269.8
Arizona,2,1192,0,41.8,23.59246939,6941072,2016,0,1289.6
Arizona,3,1195,0,41.8,23.59246939,6941072,2016,0,1210.4
Arizona,4,1217,0,41.8,23.59246939,6941072,2016,0,1260.6
Arizona,5,1204,0,50.6,23.59246939,6941072,2016,0,1235.2
Arizona,6,1275,0,50.6,23.59246939,6941072,2016,0,1221.6
Arizona,7,1305,0,50.6,23.59246939,6941072,2016,0,1196.2
Arizona,8,1283,0,50.6,23.59246939,6941072,2016,0,1191.6
Arizona,9,1243,0,54.9,23.59246939,6941072,2016,0,1216
Arizona,10,1288,0,54.9,23.59246939,6941072,2016,0,1231
Arizona,11,1316,0,54.9,23.59246939,6941072,2016,0,1224.6
Arizona,12,1201,0,54.9,23.59246939,6941072,2016,0,1184.2
Arizona,13,1189,0,58.5,23.59246939,6941072,2016,0,1160
Arizona,14,1139,0,58.5,23.59246939,6941072,2016,0,1174
Arizona,15,1094,0,58.5,23.59246939,6941072,2016,0,1174
Arizona,16,1106,0,58.5,23.59246939,6941072,2016,0,1131.4
Arizona,17,1081,0,58.5,23.59246939,6941072,2016,0,1129.8
Arizona,18,1035,0,64.6,23.59246939,6941072,2016,0,1106.2
Arizona,1,1170,0,42.3,23.94234538,7044008,2017,0,1269.8
Arizona,2,1205,0,42.3,23.94234538,7044008,2017,0,1289.6
Arizona,3,1122,0,42.3,23.94234538,7044008,2017,0,1210.4
Arizona,4,1191,0,42.3,23.94234538,7044008,2017,0,1260.6
Arizona,5,1235,0,49.4,23.94234538,7044008,2017,0,1235.2
Arizona,6,1216,0,49.4,23.94234538,7044008,2017,0,1221.6
