State,Week,Deaths,Covid,TAVG,PopDensity,Population,Year
Kentucky,1,1078,0,35.2,43.68580489,4467673,2020
Kentucky,2,1043,0,35.2,43.68580489,4467673,2020
Kentucky,3,1032,0,35.2,43.68580489,4467673,2020
Kentucky,4,930,0,35.2,43.68580489,4467673,2020
Kentucky,5,967,0,44.6,43.68580489,4467673,2020
Kentucky,6,936,0,44.6,43.68580489,4467673,2020
Kentucky,7,930,0,44.6,43.68580489,4467673,2020
Kentucky,8,961,0,44.6,43.68580489,4467673,2020
Kentucky,9,971,0,44.6,43.68580489,4467673,2020
Kentucky,10,940,1,44.2,43.68580489,4467673,2020
Kentucky,11,935,1,44.2,43.68580489,4467673,2020
Kentucky,12,852,1,44.2,43.68580489,4467673,2020
Kentucky,13,826,1,44.2,43.68580489,4467673,2020
Kentucky,14,850,1,50.8,43.68580489,4467673,2020
Kentucky,15,711,1,50.8,43.68580489,4467673,2020
Kentucky,16,457,1,50.8,43.68580489,4467673,2020
Kentucky,17,78,1,50.8,43.68580489,4467673,2020
Louisiana,1,901,0,49.9,41.5449991,4648794,2019
Louisiana,2,919,0,49.9,41.5449991,4648794,2019
Louisiana,3,979,0,49.9,41.5449991,4648794,2019
Louisiana,4,947,0,49.9,41.5449991,4648794,2019
Louisiana,5,947,0,60.5,41.5449991,4648794,2019
Louisiana,6,958,0,60.5,41.5449991,4648794,2019
Louisiana,7,934,0,60.5,41.5449991,4648794,2019
Louisiana,8,944,0,60.5,41.5449991,4648794,2019
Louisiana,9,912,0,62.2,41.5449991,4648794,2019
Louisiana,10,889,0,62.2,41.5449991,4648794,2019
Louisiana,11,937,0,62.2,41.5449991,4648794,2019
Louisiana,12,925,0,62.2,41.5449991,4648794,2019
Louisiana,13,929,0,62.2,41.5449991,4648794,2019
Louisiana,14,893,0,62.7,41.5449991,4648794,2019
Louisiana,15,852,0,62.7,41.5449991,4648794,2019
Louisiana,16,840,0,62.7,41.5449991,4648794,2019
Louisiana,17,914,0,62.7,41.5449991,4648794,2019
Louisiana,18,864,0,77.7,41.5449991,4648794,2019
Louisiana,1,920,0,49.9,41.5449991,4648794,2020
Louisiana,2,952,0,49.9,41.5449991,4648794,2020
Louisiana,3,944,0,49.9,41.5449991,4648794,2020
Louisiana,4,938,0,49.9,41.5449991,4648794,2020
Louisiana,5,956,0,60.5,41.5449991,4648794,2020
Louisiana,6,925,0,60.5,41.5449991,4648794,2020
Louisiana,7,907,0,60.5,41.5449991,4648794,2020
Louisiana,8,877,0,60.5,41.5449991,4648794,2020
Louisiana,9,943,0,60.5,41.5449991,4648794,2020
Louisiana,10,886,1,62.2,41.5449991,4648794,2020
Louisiana,11,878,1,62.2,41.5449991,4648794,2020
Louisiana,12,814,1,62.2,41.5449991,4648794,2020
Louisiana,13,1010,1,62.2,41.5449991,4648794,2020
Louisiana,14,1021,1,62.7,41.5449991,4648794,2020
Louisiana,15,960,1,62.7,41.5449991,4648794,2020
Louisiana,16,553,1,62.7,41.5449991,4648794,2020
Louisiana,17,93,1,62.7,41.5449991,4648794,2020
Maine,1,310,0,14.1,16.82725987,1344212,2019
Maine,2,285,0,14.1,16.82725987,1344212,2019
Maine,3,321,0,14.1,16.82725987,1344212,2019
Maine,4,309,0,14.1,16.82725987,1344212,2019
Maine,5,271,0,22.6,16.82725987,1344212,2019
Maine,6,295,0,22.6,16.82725987,1344212,2019
Maine,7,283,0,22.6,16.82725987,1344212,2019
Maine,8,314,0,22.6,16.82725987,1344212,2019
Maine,9,291,0,28.9,16.82725987,1344212,2019
Maine,10,331,0,28.9,16.82725987,1344212,2019
Maine,11,298,0,28.9,16.82725987,1344212,2019
Maine,12,312,0,28.9,16.82725987,1344212,2019
Maine,13,328,0,28.9,16.82725987,1344212,2019
Maine,14,298,0,36.6,16.82725987,1344212,2019
Maine,15,294,0,36.6,16.82725987,1344212,2019
Maine,16,284,0,36.6,16.82725987,1344212,2019
Maine,17,294,0,36.6,16.82725987,1344212,2019
Maine,18,287,0,53.6,16.82725987,1344212,2019
Maine,1,320,0,14.1,16.82725987,1344212,2020
Maine,2,318,0,14.1,16.82725987,1344212,2020
Maine,3,295,0,14.1,16.82725987,1344212,2020
Maine,4,307,0,14.1,16.82725987,1344212,2020
Maine,5,288,0,22.6,16.82725987,1344212,2020
Maine,6,316,0,22.6,16.82725987,1344212,2020
Maine,7,329,0,22.6,16.82725987,1344212,2020
Maine,8,299,0,22.6,16.82725987,1344212,2020
Maine,9,292,0,22.6,16.82725987,1344212,2020
Maine,10,313,1,28.9,16.82725987,1344212,2020
Maine,11,301,1,28.9,16.82725987,1344212,2020
Maine,12,277,1,28.9,16.82725987,1344212,2020
Maine,13,279,1,28.9,16.82725987,1344212,2020
Maine,14,298,1,36.6,16.82725987,1344212,2020
Maine,15,299,1,36.6,16.82725987,1344212,2020
Maine,16,298,1,36.6,16.82725987,1344212,2020
Maine,17,145,1,36.6,16.82725987,1344212,2020
Maryland,1,1043,0,33.7,240.4709439,6045680,2019
Maryland,2,1001,0,33.7,240.4709439,6045680,2019
Maryland,3,983,0,33.7,240.4709439,6045680,2019
Maryland,4,1027,0,33.7,240.4709439,6045680,2019
Maryland,5,1106,0,41.5,240.4709439,6045680,2019
Maryland,6,1062,0,41.5,240.4709439,6045680,2019
Maryland,7,954,0,41.5,240.4709439,6045680,2019
Maryland,8,940,0,41.5,240.4709439,6045680,2019
Maryland,9,1091,0,39.2,240.4709439,6045680,2019
Maryland,10,1033,0,39.2,240.4709439,6045680,2019
Maryland,11,1037,0,39.2,240.4709439,6045680,2019
Maryland,12,1043,0,39.2,240.4709439,6045680,2019
Maryland,13,1024,0,39.2,240.4709439,6045680,2019
Maryland,14,1049,0,50.6,240.4709439,6045680,2019
Maryland,15,998,0,50.6,240.4709439,6045680,2019
Maryland,16,986,0,50.6,240.4709439,6045680,2019
Maryland,17,942,0,50.6,240.4709439,6045680,2019
Maryland,18,1012,0,68.6,240.4709439,6045680,2019
Maryland,1,1049,0,33.7,240.4709439,6045680,2020
Maryland,2,1034,0,33.7,240.4709439,6045680,2020
Maryland,3,986,0,33.7,240.4709439,6045680,2020
Maryland,4,1002,0,33.7,240.4709439,6045680,2020
Maryland,5,1032,0,41.5,240.4709439,6045680,2020
Maryland,6,1003,0,41.5,240.4709439,6045680,2020
Maryland,7,1015,0,41.5,240.4709439,6045680,2020
Maryland,8,965,0,41.5,240.4709439,6045680,2020
Maryland,9,1064,0,41.5,240.4709439,6045680,2020
Maryland,10,1036,1,39.2,240.4709439,6045680,2020
Maryland,11,1001,1,39.2,240.4709439,6045680,2020
Maryland,12,1050,1,39.2,240.4709439,6045680,2020
Maryland,13,1074,1,39.2,240.4709439,6045680,2020
Maryland,14,1161,1,50.6,240.4709439,6045680,2020
Maryland,15,1269,1,50.6,240.4709439,6045680,2020
Maryland,16,1062,1,50.6,240.4709439,6045680,2020
Maryland,17,531,1,50.6,240.4709439,6045680,2020
Massachusetts,1,1207,0,26,341.1809285,6892503,2019
Massachusetts,2,1265,0,26,341.1809285,6892503,2019
Massachusetts,3,1291,0,26,341.1809285,6892503,2019
Massachusetts,4,1273,0,26,341.1809285,6892503,2019
Massachusetts,5,1268,0,34.2,341.1809285,6892503,2019
Massachusetts,6,1244,0,34.2,341.1809285,6892503,2019
Massachusetts,7,1270,0,34.2,341.1809285,6892503,2019
Massachusetts,8,1203,0,34.2,341.1809285,6892503,2019
Massachusetts,9,1278,0,34.9,341.1809285,6892503,2019
Massachusetts,10,1198,0,34.9,341.1809285,6892503,2019
Massachusetts,11,1151,0,34.9,341.1809285,6892503,2019
Massachusetts,12,1111,0,34.9,341.1809285,6892503,2019
Massachusetts,13,1225,0,34.9,341.1809285,6892503,2019
Massachusetts,14,1213,0,42.3,341.1809285,6892503,2019
Massachusetts,15,1167,0,42.3,341.1809285,6892503,2019
Massachusetts,16,1218,0,42.3,341.1809285,6892503,2019
Massachusetts,17,1087,0,42.3,341.1809285,6892503,2019
Massachusetts,18,1104,0,60.8,341.1809285,6892503,2019
Massachusetts,1,1237,0,26,341.1809285,6892503,2020
Massachusetts,2,1265,0,26,341.1809285,6892503,2020
Massachusetts,3,1187,0,26,341.1809285,6892503,2020
Massachusetts,4,1299,0,26,341.1809285,6892503,2020
Massachusetts,5,1199,0,34.2,341.1809285,6892503,2020
Massachusetts,6,1231,0,34.2,341.1809285,6892503,2020
Massachusetts,7,1246,0,34.2,341.1809285,6892503,2020
Massachusetts,8,1162,0,34.2,341.1809285,6892503,2020
Massachusetts,9,1272,0,34.2,341.1809285,6892503,2020
Massachusetts,10,1207,1,34.9,341.1809285,6892503,2020
Massachusetts,11,1302,1,34.9,341.1809285,6892503,2020
Massachusetts,12,1156,1,34.9,341.1809285,6892503,2020
Massachusetts,13,1264,1,34.9,341.1809285,6892503,2020
Massachusetts,14,1506,1,42.3,341.1809285,6892503,2020
Massachusetts,15,1873,1,42.3,341.1809285,6892503,2020
Massachusetts,16,1470,1,42.3,341.1809285,6892503,2020
Massachusetts,17,583,1,42.3,341.1809285,6892503,2020
Michigan,1,1922,0,16.8,68.19979199,9986857,2019
Michigan,2,1943,0,16.8,68.19979199,9986857,2019
Michigan,3,1992,0,16.8,68.19979199,9986857,2019
Michigan,4,1938,0,16.8,68.19979199,9986857,2019
Michigan,5,1945,0,23,68.19979199,9986857,2019
Michigan,6,1956,0,23,68.19979199,9986857,2019
Michigan,7,1847,0,23,68.19979199,9986857,2019
Michigan,8,1888,0,23,68.19979199,9986857,2019
Michigan,9,2043,0,29.6,68.19979199,9986857,2019
Michigan,10,1982,0,29.6,68.19979199,9986857,2019
Michigan,11,1979,0,29.6,68.19979199,9986857,2019
Michigan,12,1908,0,29.6,68.19979199,9986857,2019
Michigan,13,1850,0,29.6,68.19979199,9986857,2019
Michigan,14,1871,0,35.3,68.19979199,9986857,2019
Michigan,15,1888,0,35.3,68.19979199,9986857,2019
Michigan,16,1829,0,35.3,68.19979199,9986857,2019
Michigan,17,1892,0,35.3,68.19979199,9986857,2019
Michigan,18,1830,0,60.3,68.19979199,9986857,2019
Michigan,1,2001,0,16.8,68.19979199,9986857,2020
Michigan,2,2059,0,16.8,68.19979199,9986857,2020
Michigan,3,1930,0,16.8,68.19979199,9986857,2020
Michigan,4,1999,0,16.8,68.19979199,9986857,2020
Michigan,5,1993,0,23,68.19979199,9986857,2020
Michigan,6,1922,0,23,68.19979199,9986857,2020
Michigan,7,1984,0,23,68.19979199,9986857,2020
Michigan,8,2028,0,23,68.19979199,9986857,2020
Michigan,9,1930,0,23,68.19979199,9986857,2020
Michigan,10,1934,1,29.6,68.19979199,9986857,2020
Michigan,11,1892,1,29.6,68.19979199,9986857,2020
Michigan,12,1949,1,29.6,68.19979199,9986857,2020
Michigan,13,2274,1,29.6,68.19979199,9986857,2020
Michigan,14,2723,1,35.3,68.19979199,9986857,2020
Michigan,15,2676,1,35.3,68.19979199,9986857,2020
Michigan,16,1980,1,35.3,68.19979199,9986857,2020
Michigan,17,573,1,35.3,68.19979199,9986857,2020
Minnesota,1,921,0,6.6,27.34592427,5639632,2019
Minnesota,2,945,0,6.6,27.34592427,5639632,2019
Minnesota,3,954,0,6.6,27.34592427,5639632,2019
Minnesota,4,898,0,6.6,27.34592427,5639632,2019
Minnesota,5,937,0,8.6,27.34592427,5639632,2019
Minnesota,6,983,0,8.6,27.34592427,5639632,2019
Minnesota,7,892,0,8.6,27.34592427,5639632,2019
Minnesota,8,873,0,8.6,27.34592427,5639632,2019
Minnesota,9,805,0,27.5,27.34592427,5639632,2019
Minnesota,10,912,0,27.5,27.34592427,5639632,2019
Minnesota,11,856,0,27.5,27.34592427,5639632,2019
Minnesota,12,826,0,27.5,27.34592427,5639632,2019
Minnesota,13,871,0,27.5,27.34592427,5639632,2019
Minnesota,14,851,0,32.7,27.34592427,5639632,2019
Minnesota,15,854,0,32.7,27.34592427,5639632,2019
Minnesota,16,874,0,32.7,27.34592427,5639632,2019
Minnesota,17,820,0,32.7,27.34592427,5639632,2019
Minnesota,18,860,0,61.1,27.34592427,5639632,2019
Minnesota,1,1009,0,6.6,27.34592427,5639632,2020
Minnesota,2,950,0,6.6,27.34592427,5639632,2020
Minnesota,3,945,0,6.6,27.34592427,5639632,2020
Minnesota,4,956,0,6.6,27.34592427,5639632,2020
Minnesota,5,941,0,8.6,27.34592427,5639632,2020
Minnesota,6,917,0,8.6,27.34592427,5639632,2020
Minnesota,7,935,0,8.6,27.34592427,5639632,2020
Minnesota,8,908,0,8.6,27.34592427,5639632,2020
Minnesota,9,921,0,8.6,27.34592427,5639632,2020
Minnesota,10,932,1,27.5,27.34592427,5639632,2020
Minnesota,11,860,1,27.5,27.34592427,5639632,2020
Minnesota,12,870,1,27.5,27.34592427,5639632,2020
Minnesota,13,883,1,27.5,27.34592427,5639632,2020
Minnesota,14,881,1,32.7,27.34592427,5639632,2020
Minnesota,15,854,1,32.7,27.34592427,5639632,2020
Minnesota,16,782,1,32.7,27.34592427,5639632,2020
Minnesota,17,337,1,32.7,27.34592427,5639632,2020
Mississippi,1,657,0,46.3,24.48900683,2976149,2019
Mississippi,2,649,0,46.3,24.48900683,2976149,2019
Mississippi,3,637,0,46.3,24.48900683,2976149,2019
Mississippi,4,624,0,46.3,24.48900683,2976149,2019
Mississippi,5,653,0,56.8,24.48900683,2976149,2019
Mississippi,6,706,0,56.8,24.48900683,2976149,2019
Mississippi,7,674,0,56.8,24.48900683,2976149,2019
Mississippi,8,652,0,56.8,24.48900683,2976149,2019
Mississippi,9,633,0,57.1,24.48900683,2976149,2019
Mississippi,10,647,0,57.1,24.48900683,2976149,2019
Mississippi,11,628,0,57.1,24.48900683,2976149,2019
Mississippi,12,635,0,57.1,24.48900683,2976149,2019
Mississippi,13,596,0,57.1,24.48900683,2976149,2019
Mississippi,14,659,0,58.9,24.48900683,2976149,2019
Mississippi,15,632,0,58.9,24.48900683,2976149,2019
Mississippi,16,568,0,58.9,24.48900683,2976149,2019
Mississippi,17,603,0,58.9,24.48900683,2976149,2019
Mississippi,18,639,0,75.8,24.48900683,2976149,2019
Mississippi,1,672,0,46.3,24.48900683,2976149,2020
Mississippi,2,643,0,46.3,24.48900683,2976149,2020
Mississippi,3,621,0,46.3,24.48900683,2976149,2020
Mississippi,4,606,0,46.3,24.48900683,2976149,2020
Mississippi,5,600,0,56.8,24.48900683,2976149,2020
Mississippi,6,701,0,56.8,24.48900683,2976149,2020
Mississippi,7,639,0,56.8,24.48900683,2976149,2020
Mississippi,8,622,0,56.8,24.48900683,2976149,2020
Mississippi,9,660,0,56.8,24.48900683,2976149,2020
Mississippi,10,641,1,57.1,24.48900683,2976149,2020
Mississippi,11,606,1,57.1,24.48900683,2976149,2020
Mississippi,12,602,1,57.1,24.48900683,2976149,2020
Mississippi,13,668,1,57.1,24.48900683,2976149,2020
Mississippi,14,663,1,58.9,24.48900683,2976149,2020
Mississippi,15,626,1,58.9,24.48900683,2976149,2020
Mississippi,16,581,1,58.9,24.48900683,2976149,2020
Mississippi,17,234,1,58.9,24.48900683,2976149,2020
Missouri,1,1283,0,31,34.47199241,6137428,2019
Missouri,2,1355,0,31,34.47199241,6137428,2019
Missouri,3,1308,0,31,34.47199241,6137428,2019
Missouri,4,1278,0,31,34.47199241,6137428,2019
Missouri,5,1282,0,35.6,34.47199241,6137428,2019
Missouri,6,1324,0,35.6,34.47199241,6137428,2019
Missouri,7,1382,0,35.6,34.47199241,6137428,2019
Missouri,8,1291,0,35.6,34.47199241,6137428,2019
Missouri,9,1277,0,44.1,34.47199241,6137428,2019
Missouri,10,1315,0,44.1,34.47199241,6137428,2019
Missouri,11,1340,0,44.1,34.47199241,6137428,2019
Missouri,12,1312,0,44.1,34.47199241,6137428,2019
Missouri,13,1276,0,44.1,34.47199241,6137428,2019
Missouri,14,1186,0,48.2,34.47199241,6137428,2019
Missouri,15,1214,0,48.2,34.47199241,6137428,2019
Missouri,16,1224,0,48.2,34.47199241,6137428,2019
Missouri,17,1252,0,48.2,34.47199241,6137428,2019
Missouri,18,1232,0,72.5,34.47199241,6137428,2019
Missouri,1,1323,0,31,34.47199241,6137428,2020
Missouri,2,1320,0,31,34.47199241,6137428,2020
Missouri,3,1317,0,31,34.47199241,6137428,2020
Missouri,4,1327,0,31,34.47199241,6137428,2020
Missouri,5,1344,0,35.6,34.47199241,6137428,2020
Missouri,6,1300,0,35.6,34.47199241,6137428,2020
Missouri,7,1317,0,35.6,34.47199241,6137428,2020
Missouri,8,1326,0,35.6,34.47199241,6137428,2020
Missouri,9,1307,0,35.6,34.47199241,6137428,2020
Missouri,10,1288,1,44.1,34.47199241,6137428,2020
Missouri,11,1186,1,44.1,34.47199241,6137428,2020
Missouri,12,1153,1,44.1,34.47199241,6137428,2020
Missouri,13,1188,1,44.1,34.47199241,6137428,2020
Missouri,14,1106,1,48.2,34.47199241,6137428,2020
Missouri,15,1134,1,48.2,34.47199241,6137428,2020
Missouri,16,799,1,48.2,34.47199241,6137428,2020
Missouri,17,242,1,48.2,34.47199241,6137428,2020
Montana,1,221,0,24.8,2.835237679,1068778,2019
Montana,2,207,0,24.8,2.835237679,1068778,2019
Montana,3,210,0,24.8,2.835237679,1068778,2019
Montana,4,227,0,24.8,2.835237679,1068778,2019
Montana,5,205,0,11.4,2.835237679,1068778,2019
Montana,6,221,0,11.4,2.835237679,1068778,2019
Montana,7,218,0,11.4,2.835237679,1068778,2019
Montana,8,231,0,11.4,2.835237679,1068778,2019
Montana,9,224,0,28.3,2.835237679,1068778,2019
Montana,10,242,0,28.3,2.835237679,1068778,2019
Montana,11,209,0,28.3,2.835237679,1068778,2019
Montana,12,208,0,28.3,2.835237679,1068778,2019
Montana,13,186,0,28.3,2.835237679,1068778,2019
Montana,14,208,0,37.9,2.835237679,1068778,2019
Montana,15,198,0,37.9,2.835237679,1068778,2019
Montana,16,227,0,37.9,2.835237679,1068778,2019
Montana,17,180,0,37.9,2.835237679,1068778,2019
Montana,18,195,0,55.6,2.835237679,1068778,2019
Montana,1,231,0,24.8,2.835237679,1068778,2020
Montana,2,210,0,24.8,2.835237679,1068778,2020
Montana,3,202,0,24.8,2.835237679,1068778,2020
Montana,4,196,0,24.8,2.835237679,1068778,2020
Montana,5,217,0,11.4,2.835237679,1068778,2020
Montana,6,202,0,11.4,2.835237679,1068778,2020
Montana,7,198,0,11.4,2.835237679,1068778,2020
Montana,8,218,0,11.4,2.835237679,1068778,2020
Montana,9,235,0,11.4,2.835237679,1068778,2020
Montana,10,216,1,28.3,2.835237679,1068778,2020
Montana,11,215,1,28.3,2.835237679,1068778,2020
Montana,12,223,1,28.3,2.835237679,1068778,2020
Montana,13,200,1,28.3,2.835237679,1068778,2020
Montana,14,167,1,37.9,2.835237679,1068778,2020
Montana,15,140,1,37.9,2.835237679,1068778,2020
Montana,16,17,1,37.9,2.835237679,1068778,2020
Nebraska,1,371,0,26.3,9.721952504,1934408,2019
Nebraska,2,385,0,26.3,9.721952504,1934408,2019
Nebraska,3,345,0,26.3,9.721952504,1934408,2019
Nebraska,4,368,0,26.3,9.721952504,1934408,2019
Nebraska,5,343,0,21.7,9.721952504,1934408,2019
Nebraska,6,336,0,21.7,9.721952504,1934408,2019
Nebraska,7,339,0,21.7,9.721952504,1934408,2019
Nebraska,8,374,0,21.7,9.721952504,1934408,2019
Nebraska,9,362,0,38.5,9.721952504,1934408,2019
Nebraska,10,352,0,38.5,9.721952504,1934408,2019
Nebraska,11,317,0,38.5,9.721952504,1934408,2019
Nebraska,12,325,0,38.5,9.721952504,1934408,2019
Nebraska,13,344,0,38.5,9.721952504,1934408,2019
Nebraska,14,354,0,41.2,9.721952504,1934408,2019
Nebraska,15,314,0,41.2,9.721952504,1934408,2019
Nebraska,16,349,0,41.2,9.721952504,1934408,2019
Nebraska,17,321,0,41.2,9.721952504,1934408,2019
Nebraska,18,308,0,63.8,9.721952504,1934408,2019
Nebraska,1,345,0,26.3,9.721952504,1934408,2020
Nebraska,2,362,0,26.3,9.721952504,1934408,2020
Nebraska,3,332,0,26.3,9.721952504,1934408,2020
Nebraska,4,358,0,26.3,9.721952504,1934408,2020
Nebraska,5,372,0,21.7,9.721952504,1934408,2020
Nebraska,6,345,0,21.7,9.721952504,1934408,2020
Nebraska,7,325,0,21.7,9.721952504,1934408,2020
Nebraska,8,316,0,21.7,9.721952504,1934408,2020
Nebraska,9,339,0,21.7,9.721952504,1934408,2020
Nebraska,10,354,1,38.5,9.721952504,1934408,2020
Nebraska,11,337,1,38.5,9.721952504,1934408,2020
Nebraska,12,340,1,38.5,9.721952504,1934408,2020
Nebraska,13,321,1,38.5,9.721952504,1934408,2020
Nebraska,14,295,1,41.2,9.721952504,1934408,2020
Nebraska,15,301,1,41.2,9.721952504,1934408,2020
Nebraska,16,225,1,41.2,9.721952504,1934408,2020
Nebraska,17,101,1,41.2,9.721952504,1934408,2020
Nevada,1,537,0,34,10.83297489,3080156,2019
Nevada,2,544,0,34,10.83297489,3080156,2019
Nevada,3,563,0,34,10.83297489,3080156,2019
Nevada,4,506,0,34,10.83297489,3080156,2019
Nevada,5,542,0,33.7,10.83297489,3080156,2019
Nevada,6,570,0,33.7,10.83297489,3080156,2019
Nevada,7,518,0,33.7,10.83297489,3080156,2019
Nevada,8,519,0,33.7,10.83297489,3080156,2019
Nevada,9,599,0,39.5,10.83297489,3080156,2019
Nevada,10,548,0,39.5,10.83297489,3080156,2019
Nevada,11,512,0,39.5,10.83297489,3080156,2019
Nevada,12,537,0,39.5,10.83297489,3080156,2019
Nevada,13,500,0,39.5,10.83297489,3080156,2019
Nevada,14,546,0,50,10.83297489,3080156,2019
Nevada,15,517,0,50,10.83297489,3080156,2019
Nevada,16,525,0,50,10.83297489,3080156,2019
Nevada,17,543,0,50,10.83297489,3080156,2019
Nevada,18,520,0,57.7,10.83297489,3080156,2019
Nevada,1,521,0,34,10.83297489,3080156,2020
Nevada,2,554,0,34,10.83297489,3080156,2020
Nevada,3,604,0,34,10.83297489,3080156,2020
Nevada,4,576,0,34,10.83297489,3080156,2020
Nevada,5,528,0,33.7,10.83297489,3080156,2020
Nevada,6,575,0,33.7,10.83297489,3080156,2020
Nevada,7,527,0,33.7,10.83297489,3080156,2020
Nevada,8,542,0,33.7,10.83297489,3080156,2020
Nevada,9,538,0,33.7,10.83297489,3080156,2020
Nevada,10,527,1,39.5,10.83297489,3080156,2020
Nevada,11,497,1,39.5,10.83297489,3080156,2020
Nevada,12,490,1,39.5,10.83297489,3080156,2020
Nevada,13,515,1,39.5,10.83297489,3080156,2020
Nevada,14,545,1,50,10.83297489,3080156,2020
Nevada,15,509,1,50,10.83297489,3080156,2020
Nevada,16,347,1,50,10.83297489,3080156,2020
Nevada,17,95,1,50,10.83297489,3080156,2020
New Hampshire,1,239,0,18.2,58.63805729,1359711,2019
New Hampshire,2,240,0,18.2,58.63805729,1359711,2019
New Hampshire,3,264,0,18.2,58.63805729,1359711,2019
New Hampshire,4,261,0,18.2,58.63805729,1359711,2019
New Hampshire,5,283,0,27,58.63805729,1359711,2019
New Hampshire,6,240,0,27,58.63805729,1359711,2019
New Hampshire,7,274,0,27,58.63805729,1359711,2019
New Hampshire,8,268,0,27,58.63805729,1359711,2019
New Hampshire,9,254,0,30.3,58.63805729,1359711,2019
New Hampshire,10,231,0,30.3,58.63805729,1359711,2019
New Hampshire,11,252,0,30.3,58.63805729,1359711,2019
New Hampshire,12,255,0,30.3,58.63805729,1359711,2019
New Hampshire,13,246,0,30.3,58.63805729,1359711,2019
New Hampshire,14,263,0,38,58.63805729,1359711,2019
New Hampshire,15,210,0,38,58.63805729,1359711,2019
New Hampshire,16,221,0,38,58.63805729,1359711,2019
New Hampshire,17,251,0,38,58.63805729,1359711,2019
New Hampshire,18,243,0,57.2,58.63805729,1359711,2019
New Hampshire,1,261,0,18.2,58.63805729,1359711,2020
New Hampshire,2,263,0,18.2,58.63805729,1359711,2020
New Hampshire,3,245,0,18.2,58.63805729,1359711,2020
New Hampshire,4,241,0,18.2,58.63805729,1359711,2020
New Hampshire,5,240,0,27,58.63805729,1359711,2020
New Hampshire,6,257,0,27,58.63805729,1359711,2020
New Hampshire,7,236,0,27,58.63805729,1359711,2020
New Hampshire,8,277,0,27,58.63805729,1359711,2020
New Hampshire,9,227,0,27,58.63805729,1359711,2020
