"","State","Week","Deaths","Covid.Feature","TAVG","Average.Population.Density","Population","Year","Covid.19.Deaths","Average.of.Death.from.2015.to2019","Estimated","V1"
"549","Maine",1,310,0,14.1,16.82725987,1344212,2019,0,294.2,296.022222222216,21.2519662011714
"550","Maine",2,285,0,14.1,16.82725987,1344212,2019,0,293.6,296.022222222216,21.2519662011714
"551","Maine",3,321,0,14.1,16.82725987,1344212,2019,0,296.2,296.022222222216,21.2519662011714
"552","Maine",4,309,0,14.1,16.82725987,1344212,2019,0,299.4,296.022222222216,21.2519662011714
"553","Maine",5,271,0,22.6,16.82725987,1344212,2019,0,281.2,296.022222222216,21.2519662011714
"554","Maine",6,295,0,22.6,16.82725987,1344212,2019,0,288,296.022222222216,21.2519662011714
"555","Maine",7,283,0,22.6,16.82725987,1344212,2019,0,290.8,296.022222222216,21.2519662011714
"556","Maine",8,314,0,22.6,16.82725987,1344212,2019,0,294.2,296.022222222216,21.2519662011714
"557","Maine",9,291,0,28.9,16.82725987,1344212,2019,0,281.8,296.022222222216,21.2519662011714
"558","Maine",10,331,0,28.9,16.82725987,1344212,2019,0,300.8,296.022222222216,21.2519662011714
"559","Maine",11,298,0,28.9,16.82725987,1344212,2019,0,294.6,296.022222222216,21.2519662011714
"560","Maine",12,312,0,28.9,16.82725987,1344212,2019,0,289.2,296.022222222216,21.2519662011714
"561","Maine",13,328,0,28.9,16.82725987,1344212,2019,0,296.2,296.022222222216,21.2519662011714
"562","Maine",14,298,0,36.6,16.82725987,1344212,2019,0,294.2,296.022222222216,21.2519662011714
"563","Maine",15,294,0,36.6,16.82725987,1344212,2019,0,293.4,296.022222222216,21.2519662011714
"564","Maine",16,284,0,36.6,16.82725987,1344212,2019,0,270.4,296.022222222216,21.2519662011714
"565","Maine",17,294,0,36.6,16.82725987,1344212,2019,0,281.4,296.022222222216,21.2519662011714
"566","Maine",18,287,0,53.6,16.82725987,1344212,2019,0,277.4,296.022222222216,21.2519662011714
"567","Maine",1,320,0,14.1,16.82725987,1344212,2020,0,294.2,299.116666666662,21.2519662011714
"568","Maine",2,318,0,14.1,16.82725987,1344212,2020,0,293.6,299.116666666662,21.2519662011714
"569","Maine",3,295,0,14.1,16.82725987,1344212,2020,0,296.2,299.116666666662,21.2519662011714
"570","Maine",4,307,0,14.1,16.82725987,1344212,2020,0,299.4,299.116666666662,21.2519662011714
"571","Maine",5,288,0,22.6,16.82725987,1344212,2020,0,281.2,299.116666666662,21.2519662011714
"572","Maine",6,316,0,22.6,16.82725987,1344212,2020,0,288,299.116666666662,21.2519662011714
"573","Maine",7,329,0,22.6,16.82725987,1344212,2020,0,290.8,299.116666666662,21.2519662011714
"574","Maine",8,299,0,22.6,16.82725987,1344212,2020,0,294.2,299.116666666662,21.2519662011714
"575","Maine",9,292,0,22.6,16.82725987,1344212,2020,0,281.8,299.116666666662,21.2519662011714
"576","Maine",10,313,1,28.9,16.82725987,1344212,2020,0,300.8,299.116666666662,21.2519662011714
"577","Maine",11,301,1,28.9,16.82725987,1344212,2020,0,294.6,299.116666666662,21.2519662011714
"578","Maine",12,277,1,28.9,16.82725987,1344212,2020,0,289.2,299.116666666662,21.2519662011714
"579","Maine",13,279,1,28.9,16.82725987,1344212,2020,0,296.2,299.116666666662,21.2519662011714
"580","Maine",14,298,1,36.6,16.82725987,1344212,2020,0,294.2,299.116666666662,21.2519662011714
"581","Maine",15,299,1,36.6,16.82725987,1344212,2020,10,293.4,299.116666666662,21.2519662011714
"582","Maine",16,298,1,36.6,16.82725987,1344212,2020,10,270.4,299.116666666662,21.2519662011714
"583","Maine",17,145,1,36.6,16.82725987,1344212,2020,17,281.4,299.116666666662,21.2519662011714
"584","Maryland",1,1043,0,33.7,240.4709439,6045680,2019,0,1051.8,1030.73333333328,68.9443939937907
"585","Maryland",2,1001,0,33.7,240.4709439,6045680,2019,0,1067.6,1030.73333333328,68.9443939937907
"586","Maryland",3,983,0,33.7,240.4709439,6045680,2019,0,1030,1030.73333333328,68.9443939937907
"587","Maryland",4,1027,0,33.7,240.4709439,6045680,2019,0,1033.6,1030.73333333328,68.9443939937907
"588","Maryland",5,1106,0,41.5,240.4709439,6045680,2019,0,1017.2,1030.73333333328,68.9443939937907
"589","Maryland",6,1062,0,41.5,240.4709439,6045680,2019,0,1013.4,1030.73333333328,68.9443939937907
"590","Maryland",7,954,0,41.5,240.4709439,6045680,2019,0,998.8,1030.73333333328,68.9443939937907
"591","Maryland",8,940,0,41.5,240.4709439,6045680,2019,0,992.4,1030.73333333328,68.9443939937907
"592","Maryland",9,1091,0,39.2,240.4709439,6045680,2019,0,976,1030.73333333328,68.9443939937907
"593","Maryland",10,1033,0,39.2,240.4709439,6045680,2019,0,980.8,1030.73333333328,68.9443939937907
"594","Maryland",11,1037,0,39.2,240.4709439,6045680,2019,0,964,1030.73333333328,68.9443939937907
"595","Maryland",12,1043,0,39.2,240.4709439,6045680,2019,0,968.6,1030.73333333328,68.9443939937907
"596","Maryland",13,1024,0,39.2,240.4709439,6045680,2019,0,965.8,1030.73333333328,68.9443939937907
"597","Maryland",14,1049,0,50.6,240.4709439,6045680,2019,0,969.6,1030.73333333328,68.9443939937907
"598","Maryland",15,998,0,50.6,240.4709439,6045680,2019,0,955.4,1030.73333333328,68.9443939937907
"599","Maryland",16,986,0,50.6,240.4709439,6045680,2019,0,936.8,1030.73333333328,68.9443939937907
"600","Maryland",17,942,0,50.6,240.4709439,6045680,2019,0,931.8,1030.73333333328,68.9443939937907
"601","Maryland",18,1012,0,68.6,240.4709439,6045680,2019,0,924.2,1030.73333333328,68.9443939937907
"602","Maryland",1,1049,0,33.7,240.4709439,6045680,2020,0,1051.8,1052.27222222217,68.9443939937907
"603","Maryland",2,1034,0,33.7,240.4709439,6045680,2020,0,1067.6,1052.27222222217,68.9443939937907
"604","Maryland",3,986,0,33.7,240.4709439,6045680,2020,0,1030,1052.27222222217,68.9443939937907
"605","Maryland",4,1002,0,33.7,240.4709439,6045680,2020,0,1033.6,1052.27222222217,68.9443939937907
"606","Maryland",5,1032,0,41.5,240.4709439,6045680,2020,0,1017.2,1052.27222222217,68.9443939937907
"607","Maryland",6,1003,0,41.5,240.4709439,6045680,2020,0,1013.4,1052.27222222217,68.9443939937907
"608","Maryland",7,1015,0,41.5,240.4709439,6045680,2020,0,998.8,1052.27222222217,68.9443939937907
"609","Maryland",8,965,0,41.5,240.4709439,6045680,2020,0,992.4,1052.27222222217,68.9443939937907
"610","Maryland",9,1064,0,41.5,240.4709439,6045680,2020,0,976,1052.27222222217,68.9443939937907
"611","Maryland",10,1036,1,39.2,240.4709439,6045680,2020,0,980.8,1052.27222222217,68.9443939937907
"612","Maryland",11,1001,1,39.2,240.4709439,6045680,2020,0,964,1052.27222222217,68.9443939937907
"613","Maryland",12,1050,1,39.2,240.4709439,6045680,2020,0,968.6,1052.27222222217,68.9443939937907
"614","Maryland",13,1074,1,39.2,240.4709439,6045680,2020,18,965.8,1052.27222222217,68.9443939937907
"615","Maryland",14,1161,1,50.6,240.4709439,6045680,2020,91,969.6,1052.27222222217,68.9443939937907
"616","Maryland",15,1269,1,50.6,240.4709439,6045680,2020,214,955.4,1052.27222222217,68.9443939937907
"617","Maryland",16,1062,1,50.6,240.4709439,6045680,2020,289,936.8,1052.27222222217,68.9443939937907
"618","Maryland",17,531,1,50.6,240.4709439,6045680,2020,333,931.8,1052.27222222217,68.9443939937907
"619","Massachusetts",1,1207,0,26,341.1809285,6892503,2019,0,1250.6,1212.67777777777,90.488995475264
"620","Massachusetts",2,1265,0,26,341.1809285,6892503,2019,0,1299.2,1212.67777777777,90.488995475264
"621","Massachusetts",3,1291,0,26,341.1809285,6892503,2019,0,1274.2,1212.67777777777,90.488995475264
"622","Massachusetts",4,1273,0,26,341.1809285,6892503,2019,0,1262.8,1212.67777777777,90.488995475264
"623","Massachusetts",5,1268,0,34.2,341.1809285,6892503,2019,0,1256.6,1212.67777777777,90.488995475264
"624","Massachusetts",6,1244,0,34.2,341.1809285,6892503,2019,0,1221.2,1212.67777777777,90.488995475264
"625","Massachusetts",7,1270,0,34.2,341.1809285,6892503,2019,0,1234.8,1212.67777777777,90.488995475264
"626","Massachusetts",8,1203,0,34.2,341.1809285,6892503,2019,0,1192.4,1212.67777777777,90.488995475264
"627","Massachusetts",9,1278,0,34.9,341.1809285,6892503,2019,0,1225.2,1212.67777777777,90.488995475264
"628","Massachusetts",10,1198,0,34.9,341.1809285,6892503,2019,0,1216.4,1212.67777777777,90.488995475264
"629","Massachusetts",11,1151,0,34.9,341.1809285,6892503,2019,0,1170.2,1212.67777777777,90.488995475264
"630","Massachusetts",12,1111,0,34.9,341.1809285,6892503,2019,0,1162.6,1212.67777777777,90.488995475264
"631","Massachusetts",13,1225,0,34.9,341.1809285,6892503,2019,0,1217.8,1212.67777777777,90.488995475264
"632","Massachusetts",14,1213,0,42.3,341.1809285,6892503,2019,0,1195,1212.67777777777,90.488995475264
"633","Massachusetts",15,1167,0,42.3,341.1809285,6892503,2019,0,1177,1212.67777777777,90.488995475264
"634","Massachusetts",16,1218,0,42.3,341.1809285,6892503,2019,0,1142.4,1212.67777777777,90.488995475264
"635","Massachusetts",17,1087,0,42.3,341.1809285,6892503,2019,0,1119.6,1212.67777777777,90.488995475264
"636","Massachusetts",18,1104,0,60.8,341.1809285,6892503,2019,0,1140.2,1212.67777777777,90.488995475264
"637","Massachusetts",1,1237,0,26,341.1809285,6892503,2020,0,1250.6,1214.62222222221,90.488995475264
"638","Massachusetts",2,1265,0,26,341.1809285,6892503,2020,0,1299.2,1214.62222222221,90.488995475264
"639","Massachusetts",3,1187,0,26,341.1809285,6892503,2020,0,1274.2,1214.62222222221,90.488995475264
"640","Massachusetts",4,1299,0,26,341.1809285,6892503,2020,0,1262.8,1214.62222222221,90.488995475264
"641","Massachusetts",5,1199,0,34.2,341.1809285,6892503,2020,0,1256.6,1214.62222222221,90.488995475264
"642","Massachusetts",6,1231,0,34.2,341.1809285,6892503,2020,0,1221.2,1214.62222222221,90.488995475264
"643","Massachusetts",7,1246,0,34.2,341.1809285,6892503,2020,0,1234.8,1214.62222222221,90.488995475264
"644","Massachusetts",8,1162,0,34.2,341.1809285,6892503,2020,0,1192.4,1214.62222222221,90.488995475264
"645","Massachusetts",9,1272,0,34.2,341.1809285,6892503,2020,0,1225.2,1214.62222222221,90.488995475264
"646","Massachusetts",10,1207,1,34.9,341.1809285,6892503,2020,0,1216.4,1214.62222222221,90.488995475264
"647","Massachusetts",11,1302,1,34.9,341.1809285,6892503,2020,0,1170.2,1214.62222222221,90.488995475264
"648","Massachusetts",12,1156,1,34.9,341.1809285,6892503,2020,0,1162.6,1214.62222222221,90.488995475264
"649","Massachusetts",13,1264,1,34.9,341.1809285,6892503,2020,44,1217.8,1214.62222222221,90.488995475264
"650","Massachusetts",14,1506,1,42.3,341.1809285,6892503,2020,216,1195,1214.62222222221,90.488995475264
"651","Massachusetts",15,1873,1,42.3,341.1809285,6892503,2020,612,1177,1214.62222222221,90.488995475264
"652","Massachusetts",16,1470,1,42.3,341.1809285,6892503,2020,1030,1142.4,1214.62222222221,90.488995475264
"653","Massachusetts",17,583,1,42.3,341.1809285,6892503,2020,1060,1119.6,1214.62222222221,90.488995475264
"654","Michigan",1,1922,0,16.8,68.19979199,9986857,2019,0,2062.6,1965.39999999996,96.9243942578296
"655","Michigan",2,1943,0,16.8,68.19979199,9986857,2019,0,2042,1965.39999999996,96.9243942578296
"656","Michigan",3,1992,0,16.8,68.19979199,9986857,2019,0,2021.6,1965.39999999996,96.9243942578296
"657","Michigan",4,1938,0,16.8,68.19979199,9986857,2019,0,1954,1965.39999999996,96.9243942578296
"658","Michigan",5,1945,0,23,68.19979199,9986857,2019,0,1922.6,1965.39999999996,96.9243942578296
"659","Michigan",6,1956,0,23,68.19979199,9986857,2019,0,1972.6,1965.39999999996,96.9243942578296
"660","Michigan",7,1847,0,23,68.19979199,9986857,2019,0,1951,1965.39999999996,96.9243942578296
"661","Michigan",8,1888,0,23,68.19979199,9986857,2019,0,1938,1965.39999999996,96.9243942578296
"662","Michigan",9,2043,0,29.6,68.19979199,9986857,2019,0,1979.4,1965.39999999996,96.9243942578296
"663","Michigan",10,1982,0,29.6,68.19979199,9986857,2019,0,1968.8,1965.39999999996,96.9243942578296
"664","Michigan",11,1979,0,29.6,68.19979199,9986857,2019,0,1924.4,1965.39999999996,96.9243942578296
"665","Michigan",12,1908,0,29.6,68.19979199,9986857,2019,0,1897.8,1965.39999999996,96.9243942578296
"666","Michigan",13,1850,0,29.6,68.19979199,9986857,2019,0,1890.4,1965.39999999996,96.9243942578296
"667","Michigan",14,1871,0,35.3,68.19979199,9986857,2019,0,1924.2,1965.39999999996,96.9243942578296
"668","Michigan",15,1888,0,35.3,68.19979199,9986857,2019,0,1907.8,1965.39999999996,96.9243942578296
"669","Michigan",16,1829,0,35.3,68.19979199,9986857,2019,0,1837,1965.39999999996,96.9243942578296
"670","Michigan",17,1892,0,35.3,68.19979199,9986857,2019,0,1863.6,1965.39999999996,96.9243942578296
"671","Michigan",18,1830,0,60.3,68.19979199,9986857,2019,0,1824.4,1965.39999999996,96.9243942578296
"672","Michigan",1,2001,0,16.8,68.19979199,9986857,2020,0,2062.6,1979.14999999995,96.9243942578296
"673","Michigan",2,2059,0,16.8,68.19979199,9986857,2020,0,2042,1979.14999999995,96.9243942578296
"674","Michigan",3,1930,0,16.8,68.19979199,9986857,2020,0,2021.6,1979.14999999995,96.9243942578296
"675","Michigan",4,1999,0,16.8,68.19979199,9986857,2020,0,1954,1979.14999999995,96.9243942578296
"676","Michigan",5,1993,0,23,68.19979199,9986857,2020,0,1922.6,1979.14999999995,96.9243942578296
"677","Michigan",6,1922,0,23,68.19979199,9986857,2020,0,1972.6,1979.14999999995,96.9243942578296
"678","Michigan",7,1984,0,23,68.19979199,9986857,2020,0,1951,1979.14999999995,96.9243942578296
"679","Michigan",8,2028,0,23,68.19979199,9986857,2020,0,1938,1979.14999999995,96.9243942578296
"680","Michigan",9,1930,0,23,68.19979199,9986857,2020,0,1979.4,1979.14999999995,96.9243942578296
"681","Michigan",10,1934,1,29.6,68.19979199,9986857,2020,0,1968.8,1979.14999999995,96.9243942578296
"682","Michigan",11,1892,1,29.6,68.19979199,9986857,2020,0,1924.4,1979.14999999995,96.9243942578296
"683","Michigan",12,1949,1,29.6,68.19979199,9986857,2020,16,1897.8,1979.14999999995,96.9243942578296
"684","Michigan",13,2274,1,29.6,68.19979199,9986857,2020,202,1890.4,1979.14999999995,96.9243942578296
"685","Michigan",14,2723,1,35.3,68.19979199,9986857,2020,591,1924.2,1979.14999999995,96.9243942578296
"686","Michigan",15,2676,1,35.3,68.19979199,9986857,2020,808,1907.8,1979.14999999995,96.9243942578296
"687","Michigan",16,1980,1,35.3,68.19979199,9986857,2020,775,1837,1979.14999999995,96.9243942578296
"688","Michigan",17,573,1,35.3,68.19979199,9986857,2020,530,1863.6,1979.14999999995,96.9243942578296
"689","Minnesota",1,921,0,6.6,27.34592427,5639632,2019,0,926.8,895.544444444422,53.3407064191915
"690","Minnesota",2,945,0,6.6,27.34592427,5639632,2019,0,956.6,895.544444444422,53.3407064191915
"691","Minnesota",3,954,0,6.6,27.34592427,5639632,2019,0,916,895.544444444422,53.3407064191915
"692","Minnesota",4,898,0,6.6,27.34592427,5639632,2019,0,894,895.544444444422,53.3407064191915
"693","Minnesota",5,937,0,8.6,27.34592427,5639632,2019,0,886.2,895.544444444422,53.3407064191915
"694","Minnesota",6,983,0,8.6,27.34592427,5639632,2019,0,898.6,895.544444444422,53.3407064191915
"695","Minnesota",7,892,0,8.6,27.34592427,5639632,2019,0,896.6,895.544444444422,53.3407064191915
"696","Minnesota",8,873,0,8.6,27.34592427,5639632,2019,0,864.4,895.544444444422,53.3407064191915
"697","Minnesota",9,805,0,27.5,27.34592427,5639632,2019,0,873,895.544444444422,53.3407064191915
"698","Minnesota",10,912,0,27.5,27.34592427,5639632,2019,0,871.4,895.544444444422,53.3407064191915
"699","Minnesota",11,856,0,27.5,27.34592427,5639632,2019,0,845,895.544444444422,53.3407064191915
"700","Minnesota",12,826,0,27.5,27.34592427,5639632,2019,0,857.6,895.544444444422,53.3407064191915
"701","Minnesota",13,871,0,27.5,27.34592427,5639632,2019,0,849.6,895.544444444422,53.3407064191915
"702","Minnesota",14,851,0,32.7,27.34592427,5639632,2019,0,861,895.544444444422,53.3407064191915
"703","Minnesota",15,854,0,32.7,27.34592427,5639632,2019,0,888.8,895.544444444422,53.3407064191915
"704","Minnesota",16,874,0,32.7,27.34592427,5639632,2019,0,836,895.544444444422,53.3407064191915
"705","Minnesota",17,820,0,32.7,27.34592427,5639632,2019,0,814,895.544444444422,53.3407064191915
"706","Minnesota",18,860,0,61.1,27.34592427,5639632,2019,0,828.4,895.544444444422,53.3407064191915
"707","Minnesota",1,1009,0,6.6,27.34592427,5639632,2020,0,926.8,905.427777777757,53.3407064191915
"708","Minnesota",2,950,0,6.6,27.34592427,5639632,2020,0,956.6,905.427777777757,53.3407064191915
"709","Minnesota",3,945,0,6.6,27.34592427,5639632,2020,0,916,905.427777777757,53.3407064191915
"710","Minnesota",4,956,0,6.6,27.34592427,5639632,2020,0,894,905.427777777757,53.3407064191915
"711","Minnesota",5,941,0,8.6,27.34592427,5639632,2020,0,886.2,905.427777777757,53.3407064191915
"712","Minnesota",6,917,0,8.6,27.34592427,5639632,2020,0,898.6,905.427777777757,53.3407064191915
"713","Minnesota",7,935,0,8.6,27.34592427,5639632,2020,0,896.6,905.427777777757,53.3407064191915
"714","Minnesota",8,908,0,8.6,27.34592427,5639632,2020,0,864.4,905.427777777757,53.3407064191915
"715","Minnesota",9,921,0,8.6,27.34592427,5639632,2020,0,873,905.427777777757,53.3407064191915
"716","Minnesota",10,932,1,27.5,27.34592427,5639632,2020,0,871.4,905.427777777757,53.3407064191915
"717","Minnesota",11,860,1,27.5,27.34592427,5639632,2020,0,845,905.427777777757,53.3407064191915
"718","Minnesota",12,870,1,27.5,27.34592427,5639632,2020,0,857.6,905.427777777757,53.3407064191915
"719","Minnesota",13,883,1,27.5,27.34592427,5639632,2020,12,849.6,905.427777777757,53.3407064191915
"720","Minnesota",14,881,1,32.7,27.34592427,5639632,2020,22,861,905.427777777757,53.3407064191915
"721","Minnesota",15,854,1,32.7,27.34592427,5639632,2020,43,888.8,905.427777777757,53.3407064191915
"722","Minnesota",16,782,1,32.7,27.34592427,5639632,2020,72,836,905.427777777757,53.3407064191915
"723","Minnesota",17,337,1,32.7,27.34592427,5639632,2020,127,814,905.427777777757,53.3407064191915
"724","Mississippi",1,657,0,46.3,24.48900683,2976149,2019,0,680.2,642.188888888877,47.1156623952833
"725","Mississippi",2,649,0,46.3,24.48900683,2976149,2019,0,677.6,642.188888888877,47.1156623952833
"726","Mississippi",3,637,0,46.3,24.48900683,2976149,2019,0,643,642.188888888877,47.1156623952833
"727","Mississippi",4,624,0,46.3,24.48900683,2976149,2019,0,653.2,642.188888888877,47.1156623952833
"728","Mississippi",5,653,0,56.8,24.48900683,2976149,2019,0,651.2,642.188888888877,47.1156623952833
"729","Mississippi",6,706,0,56.8,24.48900683,2976149,2019,0,666.4,642.188888888877,47.1156623952833
"730","Mississippi",7,674,0,56.8,24.48900683,2976149,2019,0,652.6,642.188888888877,47.1156623952833
"731","Mississippi",8,652,0,56.8,24.48900683,2976149,2019,0,643.6,642.188888888877,47.1156623952833
"732","Mississippi",9,633,0,57.1,24.48900683,2976149,2019,0,622.2,642.188888888877,47.1156623952833
"733","Mississippi",10,647,0,57.1,24.48900683,2976149,2019,0,632.6,642.188888888877,47.1156623952833
"734","Mississippi",11,628,0,57.1,24.48900683,2976149,2019,0,626.4,642.188888888877,47.1156623952833
"735","Mississippi",12,635,0,57.1,24.48900683,2976149,2019,0,619.2,642.188888888877,47.1156623952833
"736","Mississippi",13,596,0,57.1,24.48900683,2976149,2019,0,589.2,642.188888888877,47.1156623952833
"737","Mississippi",14,659,0,58.9,24.48900683,2976149,2019,0,621.6,642.188888888877,47.1156623952833
"738","Mississippi",15,632,0,58.9,24.48900683,2976149,2019,0,595.8,642.188888888877,47.1156623952833
"739","Mississippi",16,568,0,58.9,24.48900683,2976149,2019,0,584.4,642.188888888877,47.1156623952833
"740","Mississippi",17,603,0,58.9,24.48900683,2976149,2019,0,582,642.188888888877,47.1156623952833
"741","Mississippi",18,639,0,75.8,24.48900683,2976149,2019,0,598,642.188888888877,47.1156623952833
"742","Mississippi",1,672,0,46.3,24.48900683,2976149,2020,0,680.2,648.305555555546,47.1156623952833
"743","Mississippi",2,643,0,46.3,24.48900683,2976149,2020,0,677.6,648.305555555546,47.1156623952833
"744","Mississippi",3,621,0,46.3,24.48900683,2976149,2020,0,643,648.305555555546,47.1156623952833
"745","Mississippi",4,606,0,46.3,24.48900683,2976149,2020,0,653.2,648.305555555546,47.1156623952833
"746","Mississippi",5,600,0,56.8,24.48900683,2976149,2020,0,651.2,648.305555555546,47.1156623952833
"747","Mississippi",6,701,0,56.8,24.48900683,2976149,2020,0,666.4,648.305555555546,47.1156623952833
"748","Mississippi",7,639,0,56.8,24.48900683,2976149,2020,0,652.6,648.305555555546,47.1156623952833
"749","Mississippi",8,622,0,56.8,24.48900683,2976149,2020,0,643.6,648.305555555546,47.1156623952833
"750","Mississippi",9,660,0,56.8,24.48900683,2976149,2020,0,622.2,648.305555555546,47.1156623952833
"751","Mississippi",10,641,1,57.1,24.48900683,2976149,2020,0,632.6,648.305555555546,47.1156623952833
"752","Mississippi",11,606,1,57.1,24.48900683,2976149,2020,0,626.4,648.305555555546,47.1156623952833
"753","Mississippi",12,602,1,57.1,24.48900683,2976149,2020,0,619.2,648.305555555546,47.1156623952833
"754","Mississippi",13,668,1,57.1,24.48900683,2976149,2020,15,589.2,648.305555555546,47.1156623952833
"755","Mississippi",14,663,1,58.9,24.48900683,2976149,2020,50,621.6,648.305555555546,47.1156623952833
"756","Mississippi",15,626,1,58.9,24.48900683,2976149,2020,60,595.8,648.305555555546,47.1156623952833
"757","Mississippi",16,581,1,58.9,24.48900683,2976149,2020,58,584.4,648.305555555546,47.1156623952833
"758","Mississippi",17,234,1,58.9,24.48900683,2976149,2020,51,582,648.305555555546,47.1156623952833
"759","Missouri",1,1283,0,31,34.47199241,6137428,2019,0,1386.4,1329.19999999995,96.4461361513609
"760","Missouri",2,1355,0,31,34.47199241,6137428,2019,0,1369.2,1329.19999999995,96.4461361513609
"761","Missouri",3,1308,0,31,34.47199241,6137428,2019,0,1391.8,1329.19999999995,96.4461361513609
"762","Missouri",4,1278,0,31,34.47199241,6137428,2019,0,1361.4,1329.19999999995,96.4461361513609
"763","Missouri",5,1282,0,35.6,34.47199241,6137428,2019,0,1306,1329.19999999995,96.4461361513609
"764","Missouri",6,1324,0,35.6,34.47199241,6137428,2019,0,1306.4,1329.19999999995,96.4461361513609
"765","Missouri",7,1382,0,35.6,34.47199241,6137428,2019,0,1367.6,1329.19999999995,96.4461361513609
"766","Missouri",8,1291,0,35.6,34.47199241,6137428,2019,0,1312.4,1329.19999999995,96.4461361513609
"767","Missouri",9,1277,0,44.1,34.47199241,6137428,2019,0,1291,1329.19999999995,96.4461361513609
"768","Missouri",10,1315,0,44.1,34.47199241,6137428,2019,0,1296.4,1329.19999999995,96.4461361513609
"769","Missouri",11,1340,0,44.1,34.47199241,6137428,2019,0,1276.6,1329.19999999995,96.4461361513609
"770","Missouri",12,1312,0,44.1,34.47199241,6137428,2019,0,1285,1329.19999999995,96.4461361513609
"771","Missouri",13,1276,0,44.1,34.47199241,6137428,2019,0,1229.8,1329.19999999995,96.4461361513609
"772","Missouri",14,1186,0,48.2,34.47199241,6137428,2019,0,1224,1329.19999999995,96.4461361513609
"773","Missouri",15,1214,0,48.2,34.47199241,6137428,2019,0,1223.2,1329.19999999995,96.4461361513609
"774","Missouri",16,1224,0,48.2,34.47199241,6137428,2019,0,1225.2,1329.19999999995,96.4461361513609
"775","Missouri",17,1252,0,48.2,34.47199241,6137428,2019,0,1200.8,1329.19999999995,96.4461361513609
"776","Missouri",18,1232,0,72.5,34.47199241,6137428,2019,0,1219.2,1329.19999999995,96.4461361513609
"777","Missouri",1,1323,0,31,34.47199241,6137428,2020,0,1386.4,1347.34444444438,96.4461361513609
"778","Missouri",2,1320,0,31,34.47199241,6137428,2020,0,1369.2,1347.34444444438,96.4461361513609
"779","Missouri",3,1317,0,31,34.47199241,6137428,2020,0,1391.8,1347.34444444438,96.4461361513609
"780","Missouri",4,1327,0,31,34.47199241,6137428,2020,0,1361.4,1347.34444444438,96.4461361513609
"781","Missouri",5,1344,0,35.6,34.47199241,6137428,2020,0,1306,1347.34444444438,96.4461361513609
"782","Missouri",6,1300,0,35.6,34.47199241,6137428,2020,0,1306.4,1347.34444444438,96.4461361513609
"783","Missouri",7,1317,0,35.6,34.47199241,6137428,2020,0,1367.6,1347.34444444438,96.4461361513609
"784","Missouri",8,1326,0,35.6,34.47199241,6137428,2020,0,1312.4,1347.34444444438,96.4461361513609
"785","Missouri",9,1307,0,35.6,34.47199241,6137428,2020,0,1291,1347.34444444438,96.4461361513609
"786","Missouri",10,1288,1,44.1,34.47199241,6137428,2020,0,1296.4,1347.34444444438,96.4461361513609
"787","Missouri",11,1186,1,44.1,34.47199241,6137428,2020,0,1276.6,1347.34444444438,96.4461361513609
"788","Missouri",12,1153,1,44.1,34.47199241,6137428,2020,0,1285,1347.34444444438,96.4461361513609
"789","Missouri",13,1188,1,44.1,34.47199241,6137428,2020,14,1229.8,1347.34444444438,96.4461361513609
"790","Missouri",14,1106,1,48.2,34.47199241,6137428,2020,47,1224,1347.34444444438,96.4461361513609
"791","Missouri",15,1134,1,48.2,34.47199241,6137428,2020,83,1223.2,1347.34444444438,96.4461361513609
"792","Missouri",16,799,1,48.2,34.47199241,6137428,2020,69,1225.2,1347.34444444438,96.4461361513609
"793","Missouri",17,242,1,48.2,34.47199241,6137428,2020,85,1200.8,1347.34444444438,96.4461361513609
"794","Montana",1,221,0,24.8,2.835237679,1068778,2019,0,207.2,209.88888888888,16.9022636606442
"795","Montana",2,207,0,24.8,2.835237679,1068778,2019,0,208.8,209.88888888888,16.9022636606442
"796","Montana",3,210,0,24.8,2.835237679,1068778,2019,0,196.2,209.88888888888,16.9022636606442
"797","Montana",4,227,0,24.8,2.835237679,1068778,2019,0,206.2,209.88888888888,16.9022636606442
"798","Montana",5,205,0,11.4,2.835237679,1068778,2019,0,196.2,209.88888888888,16.9022636606442
"799","Montana",6,221,0,11.4,2.835237679,1068778,2019,0,202.8,209.88888888888,16.9022636606442
"800","Montana",7,218,0,11.4,2.835237679,1068778,2019,0,206.8,209.88888888888,16.9022636606442
"801","Montana",8,231,0,11.4,2.835237679,1068778,2019,0,218,209.88888888888,16.9022636606442
"802","Montana",9,224,0,28.3,2.835237679,1068778,2019,0,198.2,209.88888888888,16.9022636606442
"803","Montana",10,242,0,28.3,2.835237679,1068778,2019,0,209,209.88888888888,16.9022636606442
"804","Montana",11,209,0,28.3,2.835237679,1068778,2019,0,197.8,209.88888888888,16.9022636606442
"805","Montana",12,208,0,28.3,2.835237679,1068778,2019,0,202.6,209.88888888888,16.9022636606442
"806","Montana",13,186,0,28.3,2.835237679,1068778,2019,0,186.4,209.88888888888,16.9022636606442
"807","Montana",14,208,0,37.9,2.835237679,1068778,2019,0,199.8,209.88888888888,16.9022636606442
"808","Montana",15,198,0,37.9,2.835237679,1068778,2019,0,198,209.88888888888,16.9022636606442
"809","Montana",16,227,0,37.9,2.835237679,1068778,2019,0,200,209.88888888888,16.9022636606442
"810","Montana",17,180,0,37.9,2.835237679,1068778,2019,0,191.2,209.88888888888,16.9022636606442
